pitch,angle,speed,spin,run,frame,src_frame,total,spread,meanSignal,fovea_total,mid_total,far_total,delta_total,corr_prev,PC1,PC2,PC3,PC4,PC5
ch,0deg,speed0,spin+500,run88,24,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,25,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,26,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,27,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,28,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,29,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387227e-29,7.34586523589537e-30,9.19695913176492e-28,-2.66180102580022e-29
ch,0deg,speed0,spin+500,run88,30,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,31,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,32,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,33,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,1.68657893510105e-27,4.18313953403207e-42,-3.72246194172035e-44,-1.80690225328084e-42
ch,0deg,speed0,spin+500,run88,34,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,35,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,36,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,37,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,38,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,39,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,40,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,41,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,42,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,43,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,44,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,45,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387227e-29,7.34586523589537e-30,9.19695913176492e-28,-2.66180102580022e-29
ch,0deg,speed0,spin+500,run88,46,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,47,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,48,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,49,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,1.68657893510105e-27,4.18313953403207e-42,-3.72246194172035e-44,-1.80690225328084e-42
ch,0deg,speed0,spin+500,run88,50,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,51,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,52,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,53,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,54,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,55,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,56,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,57,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,58,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,59,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,60,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,61,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387227e-29,7.34586523589537e-30,9.19695913176492e-28,-2.66180102580022e-29
ch,0deg,speed0,spin+500,run88,62,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,63,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,64,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,65,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,1.68657893510105e-27,4.18313953403207e-42,-3.72246194172035e-44,-1.80690225328084e-42
ch,0deg,speed0,spin+500,run88,66,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,67,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,68,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,69,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,70,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,71,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,72,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,73,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,74,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,75,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,76,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,77,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387227e-29,7.34586523589537e-30,9.19695913176492e-28,-2.66180102580022e-29
ch,0deg,speed0,spin+500,run88,78,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run88,79,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,4.13068171305667e-29,2.2270811100108e-28,2.90195185234158e-29
ch,0deg,speed0,spin+500,run88,80,1,600239.182925836,180.336336268006,157.048451838262,188.112923586093,0,600051.07000225,0,1,-3.8981028759971e-12,-8.99508765387228e-29,6.4181943358119e-29,-4.44763399483942e-28,7.92438157073549e-29
ch,0deg,speed0,spin+500,run89,1,1,600397.3651541,180.272425011276,157.089839129801,188.153870653866,0,600209.211283446,NaN,NaN,-3247.56033582071,-1833.16794588758,-1169.99270994225,-810.157692291341,-676.012094486869
ch,0deg,speed0,spin+500,run89,2,2,600422.310185981,180.210474192127,157.096365825741,188.174930648334,0,600234.135255333,24.9450318813324,0.999992677551373,-3247.71070640616,-1827.32759226523,-1163.86305700902,-805.771288761223,-669.979709182242
ch,0deg,speed0,spin+500,run89,3,4,600530.323513998,180.097437294067,157.124626769754,188.223059528496,0,600342.10045447,108.013328017201,0.999969973348617,-3248.01720446428,-1814.84820856858,-1150.88232857527,-795.749477844748,-657.909085603031
ch,0deg,speed0,spin+500,run89,4,5,600628.703483593,180.051634990212,157.150367211825,188.251262010875,0,600440.452221583,98.3799695950001,0.999991776659899,-3248.4774667227,-1807.96761228647,-1143.51827366304,-790.405077814766,-651.181598517945
ch,0deg,speed0,spin+500,run89,5,7,600839.197035227,179.961641737515,157.205441401158,188.309600966029,0,600650.887434261,210.493551633437,0.999968040728403,-3248.98747355283,-1793.53227652474,-1128.19191016503,-779.007688770159,-636.891331975448
ch,0deg,speed0,spin+500,run89,6,8,600939.164414652,179.913834148127,157.231597178088,188.337996980854,0,600750.826417671,99.9673794248374,0.999991552390466,-3249.16712179523,-1785.83168968244,-1120.28860783367,-772.822628478767,-629.466796275968
ch,0deg,speed0,spin+500,run89,7,10,601155.436440074,179.81785462627,157.288183265325,188.401174052504,0,600967.035266021,216.272025422077,0.999964021941045,-3249.24851090242,-1769.27926799637,-1102.64713424971,-759.436690318754,-612.511379801701
ch,0deg,speed0,spin+500,run89,8,11,601279.348531673,179.772918026389,157.320604011427,188.434459756334,0,601090.914071917,123.912091599428,0.999990616873475,-3249.21031684159,-1760.4592316306,-1093.48330448019,-752.148170050455,-603.743225681205
ch,0deg,speed0,spin+500,run89,9,13,601534.731841757,179.68494374966,157.387423297163,188.50386131831,0,601346.227980439,255.383310083998,0.999962202002875,-3248.95578129424,-1742.10407941882,-1074.02637454643,-737.199706002351,-584.568073824545
ch,0deg,speed0,spin+500,run89,10,14,601660.67388255,179.637501237232,157.420375165502,188.540499275126,0,601472.133383275,125.942040792434,0.9999900588767,-3248.73949522419,-1732.2296264119,-1063.66208230841,-728.887102280167,-574.56419718756
ch,0deg,speed0,spin+500,run89,11,15,601799.427541012,179.591816398235,157.456679105445,188.576795096977,0,601610.850745915,138.753658462083,0.999990183979503,-3248.21632041456,-1722.11042373757,-1053.06444461986,-720.508861636638,-563.705969667678
ch,0deg,speed0,spin+500,run89,12,17,602050.101258531,179.483724107518,157.522266158695,188.653058532803,0,601861.448199998,250.673717519268,0.999956331810099,-3246.87924546839,-1699.80656808766,-1030.18250098625,-701.643267954887,-540.056468730418
ch,0deg,speed0,spin+500,run89,13,18,602183.191030952,179.428319340454,157.557088181829,188.692629568666,0,601994.498401383,133.089772420586,0.999988307503619,-3245.83659146626,-1688.01402268946,-1017.81585003308,-691.637312613931,-527.351107290945
ch,0deg,speed0,spin+500,run89,14,20,602488.453047494,179.314287306594,157.636957887884,188.779078387146,0,602299.673969107,305.262016542256,0.999949139300824,-3243.11283412931,-1662.59536367893,-991.123994564956,-668.910917061812,-499.204930524562
ch,0deg,speed0,spin+500,run89,15,21,602630.951569726,179.247474154526,157.674241645664,188.82575053033,0,602442.125819196,142.49852223217,0.999985918624296,-3241.34035943785,-1648.71688194499,-976.443786540921,-656.646595305564,-483.43147436322
